create_time|ip_location|user_id|nickname|content|isSpammer
1697633636|浙江|1559263431|鹰杰才俊|已经是老大妈了，与抢鸡蛋的有得一拼|0
1697631272|安徽|3122100012|来自老百姓的一个兵|只要所有融媒体不报道、不关注，所谓环保女孩还真的就环保了。|0
1697629663|江苏|2251626171|耗子麻麻3410|无知的“环保”|0
1697628553|四川|7044219974|下叫要胡牌|这个眼神怕是吃氯硝西泮解决不了的|0
1697628436|河南|6876077045|汉武门下|通贝里只是个蹩脚的演员|0
1697626831|北京|2723165093|思想松塔|慈眉善目啊|0
1697625862|四川|5242361513|梅花小孩金融易学|都是套路，不过有的人一生都是耻辱|0
1711314801|浙江|5974580740|回春堂0|谁能站出来，谁放核污水，让谁喝回去！|0
1711287810|浙江|7739940037|地球ol体验服玩家|浙江人麻了|0
1711267264|广东|5201838109|幺彐妖|这是每个人当排放时就应该记得的事，后面有人去那边旅游不说，热度被压那么久不说，现在都要到了，说这些早就知道的事，现在能阻止污染源到来？|0
1711257691|山东|7773632185|和星星找贝壳|小本子太坏了|0
1711245851|新疆|5532163550|EkkoMAX|热度呢|0
1711243663|广东|5620952398|末哩_2|我们国家自己的海洋，能不能挡住啊，否则全部都将要遭殃了。。。|0
1711240724|浙江|1078508037|用户7k9ej5mck6|为什么不制止小日本，没有人能管它了|0
1711240285|广东|5472608542|写给未来的你啊|已经很久没有买海鲜吃了，也没有再去过海边了。。。哎|0
1711236136|山西|7425959951|燕儿飞得稳|永久性禁止海产品，食素更利养生|0
1711235596|河北|1893707554|幸福的文盲|日本人干的好事，祸害了多少动植物|0
1711235379|福建|6092301204|机车-Wk|就知道天天的抗议，抗有什么用？？？？？|0
1711234764|吉林|6250938233|夜辰天翼|要是阻止日本的话。美国和欧洲就得插一脚。除非中俄能团结起来，但是俄罗斯现在被拖着呢。其他的国家我觉得都不靠谱啊。没有足够的利益，不可能倒向咱们的，所以。一旦阻止的话，很可能打起来，然后。引发了第三次世界大战。到时候。别管结果咋样啊？咱们又成那啥了。|0
1711234745|山东|6555335590|爱谁谁·Disney|鱼不用吃了|0
1711233603|河北|7460284895|粽子桑不中二|已经绝望了|0
1711233150|湖北|6371741044|纵横jh66|核污水到家门口了，然后该怎么办，没人说了|0
1711232919|山东|7834449419|DuoYanSanWei|核电站的污水如何处理？|0
1711232068|甘肃|5234177358|寻找爱的猫8|研究团队为啥不研究防止核污染水去核辐射？沉积放射性核元素？说好的人民至上生命至上呢？|0
1711231760|浙江|2266835335|煎蛋L|尼玛啊|1
1711231622|辽宁|1042150133|特务猫猫212|谢谢楼主！|0
1711229482|重庆|2627702273|889966wdy|气死了！人类应该铲除这种邪恶。|1
1697625423|黑龙江|2408655974|梦遗兰舟|环保大妈|0
1697624748|黑龙江|1150482122|深海730927|看到这个怪胎，就理解了什么叫相由心生。|0
1697623962|广西|1426919922|zebrawood_66|就是个西方环保的吉祥物！|0
1697623319|上海|1625797867|港沪老朋友|这种斗士多些，西方就开心了。多卷卷，马路都堵上就好啦。|0
1697623154|辽宁|2135902817|深绿色的桃子|筷子不环保，中国种太多树了，不环保|0
1697623114|上海|2522386092|倔的过老公|&quot;环保&quot;???提线木偶而已~~~|0
1697622911|北京|7072980024|虎虎生风兔子|像是大妈|0
1697622886|四川|5888210913|飞翔的兔子c|这老娘们书都没读几天，知道个毛的核污染，氕氘氚肯定都不认识。|1
1711980428|浙江|1785348362|Jamiewin|下月|0
1711979374|浙江|7559364113|金鍂鑫寶鍾|4月|0
1711979498|北京|2001201435|北京de老猫|快了|0
1711979356|中国|5230960973|侠家军一老耶|马上|0
1711999559|浙江|2768932731|义乌了了|下个月，来浙江，气死我了|0
1711980230|广东|6081894041|阿西不可用|20天|0
1711979406|广东|7008458079|颜永贤199908|转发微博|0
1711229153|山西|7460059995|多多的小屋88|以后沿海城市不能住？过几天满大街都是卖防辐射的东西，资本家们又该大赚了。|1
1711229000|上海|1983930105|小小旎子|我不存钱了 快去享受生活|0
1711228920|广东|1849864890|kelyin|应该再送他们两颗核弹|1
1711228590|上海|7827391443|佛不佛我说了不算你说了算|冈本地球之癌|1
1711228199|云南|1868748701|好的谢谢哦哦哦|中国人什么都吃了，不怕再多一个|0
1711228005|湖北|1870186884|素年V锦食|人类终将把自己灭绝|0
1711227710|山西|7518769214|黄河弯弯53770|受伤害最大的也是中国|0
1711227638|安徽|6065748860|爱下雨得小雨|现在国家应该考虑的是我们如何预防辐射对健康的影响，而不是扯东扯西|0
1711227541|浙江|2705917990|kingqi-奋斗|好难受，却无法阻止，为什么日本人这么坏？为什么好日子不过，要这么坏！|0
1711227330|浙江|1712419764|再说一次我的攸没有心|他妈的|1
1711227157|辽宁|5042634178|sy春三月|国人就这样默默等着自我消亡吗？|0
1711227129|浙江|2705917990|kingqi-奋斗|不要买日货了！富士X100也不要买|0
1711226897|四川|7742831957|红尘记忆300|如果检测数据确实超标危害人类，应该采取坚决应对措施，不惜一战。|0
1711226876|浙江|3984447558|苏醒诗栖_865|可恶|0
1711226779|四川|5170658075|爱风的千纸鹤2012|一个导蛋轰了他|1
1711226702|福建|1211374365|妖嬈的毒藥|把日本化妆品也禁了吧！光禁止海产品已经不能以儆效尤了。|1
1711226645|天津|1233552447|牵手听歌zwq|为什么日本就敢往海洋里排核污水？为什么就不能用实际行动阻止？光口头抗议有什么用。|0
1711226594|江苏|6685601131|YU暮雨潇潇|咱没有原子弹吗? 气的我哪哪都疼|0
1711226473|浙江|7780817481|何佳凝1373829|悬着的心终于死了（来自浙江杭州的崩溃）|0
1711226462|浙江|1047671264|丑时明月|排放位置正对着在东海，既然是排海，为什么不往太平洋深处排？我们竟然没有采取任何强力措施！虽然不在我家里排，但拍到家门口正对着的区域，这也是不允许的！怎么不贴着日本岛东部海域排？|0
1697622533|山东|7541780862|小豆包牛|不说她，让她蹭你流量|0
1697622347|福建|7776938738|Mr-Right靑蛙仼孒|她应该站在日本核污染水管道出海口，堵住核污染水出海口。|0
1697621305|江苏|5993407063|勇敢的心-199207|这人应该???精神病吧|0
1697621013|河北|7831900545|唐山刘律|自由平等人权，是有立场的|0
1697620770|陕西|7606814827|榆林兵|工具人，哪里需要站哪里……|0
1697620482|广西|6991076325|立铮86889609|不读书,不学无术的小混混|0
1697620338|上海|2882152550|真心随风舞|姿势分子|0
1697620114|江苏|1667994412|河马先森_ty|这种作秀只能令人作呕|0
1697619496|云南|1400525040|肖顺东|咋成大妈了？把我们的环保梦干的稀碎。|0
1697619455|湖南|7878120778|不小心被F号|透过现象看本质：它就是西方资本的走狗，利益集团的走狗。|0
1711226313|内蒙古|5633434698|有点叛逆98042|稀释一下发射回日本|0
1711226206|湖北|2336996471|徐子疯_|就这种情况下还有人加价去买日系车|0
1711226056|广东|7810855014|昕的伞伞Sally|可恶，太生气了|0
1711225796|山西|6554338269|风浅浅丶浅浅|日本坏事做太多了，快灭亡了|1
1711225765|内蒙古|6617658912|开心时刻619|打倒日本帝国主义！！！！????????|1
1711225569|四川|7204008795|成都七彩鲜花气球派对|中国非要开战的话建议直接核武器洗地日本！坚决拥护党中央的一切决定！|1
1711225475|福建|2495021541|天心月照花满楼|我的海鲜啊|0
1711225415|四川|7204008795|成都七彩鲜花气球派对|这个都不被灭国，同志们还需努力！|1
1711225397|四川|1994258233|山月不归zy|我的愿望很简单，希望这个世界出现一位英雄人物，把小日本制服|1
1711225364|黑龙江|7392199022|美丽的景军|舟山的渔场要被污染了，这将是重大损失呀。败家的小日本，害自己就算了，要让世界替他买单，太可恶了。|1
1711225327|广东|5388873605|银行信用贷款刘哲|抗议没有，直接东风快递发过去|0
1711225289|湖北|5404482232|阳篮篮|网络记忆不会消失的，很多事情不是我这升斗屁民可以阻止，但针对始作俑者，我辈应该只有一个声音，若有战，召必回|0
1711225187|广东|7777679860|大头明创业记|我们要怎么办|0
1711225035|湖北|3860313402|樱桃番茄36|已经不报希望了，人类反正都要被自己作死，只不过提前点灭绝而已|0
1711224960|辽宁|2728123057|爱在逆转时光|什么是强国，不是说出来的，是做到的。你行与不行不去做怎么能知道。小米+步枪时都没有说不行，现在发现了到说不行了。|0
1711224738|福建|6378367043|ZXZ康安|除了会抗议还会啥？|0
1711224677|广西|6930324744|風继续吹85230|把小日本灭了才能拯救地球|1
1711224196|湖南|3896967425|小舞-爱你|太过分了|0
1711223187|浙江|5730309480|慢慢我被忽略--|服了，小日本祸害整个地球，单独住一个星球去吧。|0
1711222389|江苏|6638988953|丑男中最靓的崽崽|几个犹太集团贝莱德让他们放的，不要怪小日本|0
1701634605|山东|6507065114|清真帅888|这智商考驾照能过？|0
1701635863|陕西|1401476724|九天阊阖|不奇怪，朝鲜宣称已经有人登日了。|0
1701634705|广东|5844088039|粒米之间2|有些人真的被误导愚蠢|0
1701635026|北京|1949577202|老陶汽|别扯了，就是没有排核废水，他也吃不了什么海鲜|0
1701642028|美国|2712466323|DEXTER海|你应该问他是不是支持哈马斯的 答案肯定是|0
1701635873|上海|6441367975|BitterSweetMemorie|虽然他听信谣言，但是评论区的普通人也不要产生凌驾于其他普通人智商的优越感甚至说出底层不需要同情这种话（）|0
1701635529|四川|7760297540|硌硌300|啥叫‘误导’？很多人就是本能的自愿相信的//@粒米之间2:有些人真的被误导愚蠢|0
1701644093|重庆|7377455035|微生活74839|智商让爱国主义拉的杠杠滴~|0
1701637601|北京|6361143695|刘米米克丽丝|再不砌墙海鲜就卖不出去了|0
1701678394|辽宁|1429288447|心理专家吴桐|不是一直有墙吗|0
1701676492|江苏|6019578839|一觞一咏1791|大概，只会相信自己愿意相信的|0
1701645569|山东|1287241435|守正不出奇奇奇|怎么都能圆回来。|0
1701636728|山东|7577219493|放心去飞QD-9997|嗯，是个办法。??|0
1701860793|湖北|1228427850|浪里的池|我觉得不用砌墙，让中国方面的鱼全部办身份证，外国鱼游进来要带护照，先最核酸。当然，跑到公海捕鱼咋办？算走私?|0
1701703550|湖北|7822092890|Chris-218|宇宙级水平|0
1701697017|四川|2984975972|罕豆峰峰|嗯就是，用的超速快干水泥|0
1711907266|广东|2404905964|落入凡间的Queen|争鲜的寿司每天卖的火爆，大家都这么不管不顾了|0
1711906528|浙江|5383240403|越活越糊涂001|博主说说看，我国东南沿海的鱼能不能吃？你要说能吃，你的意思就是没影响。你要说不能吃，你就是砸我们渔民同胞的饭碗。呵呵。|0
1712000452|河北|6877486402|男德班大聪明|我买章鱼小丸子都是要鸡肉、香肠、芝士的|0
1711909789|山东|7256240970|用户7256240970|灭了小日本鬼子|1
1711906100|浙江|5383240403|越活越糊涂001|说说看，我国东南沿海的鱼能不能吃？|0
1712046584|天津|7730554704|用户7730554704|世界的祸害|1
1712049331|安徽|3042189144|站成路边一棵树|相关的话题下面，相当多都禁止评论了！??可见，疣汰对媒体封锁的厉害??。这还是在????；在西方国家，这方面的信息封锁就不敢想象了，普通人根本就没法知道呀????|0
1711222201|广东|1956200883|巴黎恋人7548|不是吧漂亮的海就要被污染了。|0
1711222064|河南|7420430746|北有孤酒-曲以终人未散|能不能把日本打下来，抗议有什么用|1
1711222038|江苏|5651487104|渡心凝|能不能灭了这个岛上的所有生物|1
1711220864|陕西|7021166790|心不老201011|农民芒放点柴火都影响环境里|0
1711220684|湖南|7413341656|锅盖不是脏话|他喵的日本鬼子。。。。|1
1711220648|辽宁|5332964641|张百川96097|哈哈光禁止海产品有什么用，鱼蛋白化肥不还是接着进口呢吗|0
1711220273|山东|7863555384|随心而欲201707|以后的黄种人基因会超过黑种人的基因|0
1711220099|海南|7835515913|这个夏季似乎不太冷|骂也骂了，没啥用|0
1711220071|山东|7863555384|随心而欲201707|还没等开战就得先尝试毒，这东西比毒品还毒！|0
1711220048|江苏|7819504926|狴犴198809|坐等哥斯拉出现|0
1711219875|广东|1883139664|Susansansu|那能咋办呢？|0
1711219465|山东|6488705300|一闲淡汉|老天爷来场龙卷风把倭寇核污水给鬼子送回去。|0
1711219217|新疆|2748545232|Omarjan-Esmayil|地球早晚得毁灭|1
1711219193|江苏|3905954203|书言_99422|老百姓有吊用 排的时候就要对应|0
1711218523|河北|5774433598|人生本孤独19411|我问一下，浙江的好产品还能买吗|0
1711217475|云南|5209305923|80搞不懂|消灭日本帝国主义，快点把小日本从地球上消除吧|0
1711217197|浙江|7339218964|计先生1986|仗着美国撑腰，为所欲为，迟早新帐老账一起算，害的我不能不敢吃海鲜了|0
1711215950|山东|2668442943|蒋小虫虫|请鬼子消失，不应该存在在地球上|0
1711215779|河北|1319786415|灰脸诗歌|核能发展最后肯定是毁灭人类了|1
1701681374|江苏|7484261010|FF2203|有一天会有的|0
1701680786|辽宁|6594687191|活了个寂寞人生|骆驼祥子的人生观|0
1701673792|安徽|5511655875|zhongsheng611|还是安心开车吧，时不时弄点糠吃|0
1701662277|澳大利亚|5632319680|彷徨失措的60后|装隔离网是不是预算会节约一点|0
1701650529|山东|1759809285|boboliuliu|快手，完全是另一个世界，真的。|0
1701648779|江苏|5761416862|与偶然无关o|哈哈，笑出尿来|0
1701642882|江苏|7399290096|KN-007|给鱼赋绿码更现实些|0
1701641839|陕西|6390534445|行云流水改马甲|听说空中也要拉起大网来阻隔飞机来往了。|0
1701641548|上海|1893807304|王小p是条狗|这是007第80部剧情|0
1701640446|广西|5720894966|华山泉2015|我认识一个主任说外国人反对中国人吃狗肉有很多阴谋|0
1701637710|北京|7849624062|微笑的海豚100|砌墙技术遥遥领先|0
1701637039|山东|1572685643|吃西红柿的文子|你是怎么坐的下……|0
1701636669|云南|1649494820|风吹破微博|这脑洞，可以给太平洋加盖，竟然还吃得上海鲜|0
1711215730|浙江|2498383050|辛德瑞拉230|我们老百姓能怎么办|0
1711215528|河北|1319786415|灰脸诗歌|五月以后到秦皇岛，现在他们天天检测。问题万一有了又能怎样？|0
1711215441|浙江|7439081758|中华神龙2号|除美国外，没有一个国家敢制止日本的海水核战争。|0
1711215403|宁夏|7721128676|我能亲你吗Jc|毁灭吧|1
1711215326|四川|7873820489|-踏雪寻梅-08|历史上中国对日本的抗议不止一次，但但没有一次有用|0
1711215207|四川|5515820885|今晚吃鱿鱼|然后呢？|0
1711215099|上海|6326822088|carina_眼泪变成水蒸气|这么快就到我国沿海了这日本真的害人害己怎么没有火山喷发把它给灭了啊？|0
1711214691|广东|2705162103|淋湟洁源|转发微博|0
1711214188|广东|3104195213|马到功成强者无敌|抗议|0
1711214179|云南|6381204253|清风丶雨泽|已经到了很久了，我在海南1个多月前就开始大量死鱼|0
1711214168|河南|7062330042|丶陆三金|整个日本要搬迁到巴西了|0
1711214140|湖南|7768139851|赵小恩啊|想办法搞研究……怎么清除|0
1711213717|浙江|3227754290|又有来来7j1987|海鲜这下真不能吃了|0
1711213528|安徽|7767213157|阔海跃鱼200303|普通大众应如何应对呢？|0
1711213503|江苏|7411414827|轻朝儿|我觉得现在得防护了|0
1711213115|江苏|7512658869|感恩遇见1822|抗议有用吗|0
1711213062|山东|6533388988|a华润五谷养生磨房|日本是全世界的公敌，。|1
1711213047|河北|3083480732|haibo20121218|可能来的更早一些|0
1711212893|浙江|7696305779|毅的甜奶粉|浙江没应对措施，还不如不知道|0
1711212419|浙江|5832591498|欧若拉儿小汤圆|意思是排了四轮了，还要继续排下去，毒不死你|0
1711212062|福建|1678578014|cs121|新冠来了，核污染水又来了。感觉都是日本人干的|1
1711212005|浙江|3181820790|喜欢大声思考|打也没用，现在的社会，可能会有很多叛徒（没有一个叛徒在成为叛徒之前就知道自己会成为叛徒的）|0
1711211496|浙江|7834686484|今生只为EVERGLOW|咋办啊|0
1711211428|浙江|1833144595|行云易水凡v|国家不出手|1
1711211207|山东|2974356925|H2Olife7|现在不是暂停排海了吗|0
1711211184|广东|2527991805|草民黄思苦|再过一年半载我国周边海域全部让日本排放的核废水污染了，所有的海产品及海盐都不可以食用。|0
1711211114|广东|7371050015|小川盘猫吃零食|别说了 让我糊里糊涂的生活吧|0
1711210973|广西|2421076612|大大后后天|海鲜不能吃|0
1711210087|浙江|7488606408|今天真好jtyl|怎么这么快|0
1711210005|天津|6275159733|玄之又玄之玄之又玄|国家都不管，老百姓就忍着吧。人类迟早要灭绝。|1
1711209894|安徽|6439810558|风起云动会幸福1993|这属于侵略我国沿海该还击了|0
1711209748|黑龙江|6434179465|w继往开来|别人把该水到你家门口，你能忍吗？|0
1711209710|江苏|1950195121|飞天小猪198719|日本需要揍，抗议有个毛用|1
1711209613|广东|7453041759|傅有诗书淇自华iqq|到吧！如果炸日本不犯法我就去|0
1711209515|江西|6240664832|好好过578|天呀，这怎么活|0
1711209157|浙江|3508756473|_吃素菜的胖子|以后不能吃海鱼了，也不能去沙滩玩了|0
1711209132|福建|6402760565|手撕鸡xL鸡|有卵用|1
1711209119|上海|6562297161|Amelia20180102|日本泯灭人性|0
1711208891|浙江|1214439385|米-Jason|Cao|1
1701634974|广东|3206704377|艾玛溜溜|哈哈哈哈哈哈哈哈哈嗝|0
1701634381|上海|7863982228|有且仅有的威化饼干Wafer|我笑了|0
1701688438|江苏|7757249231|从顿巴斯到加沙|笑死，你以为金融财经博主在大多数人眼里的形象是什么样的|0
1701685264|新西兰|7716737413|L绿色的兔子u|所以现在想用这样的论调让国人不用怕，多买海鲜吃了？|0
1701645815|浙江|7512789826|非會員只能改一次ID|博士听的不亦乐乎|0
1701634545|湖北|7326871408|老韭菜21|所以，多数底层不需怜悯|0
1701634722|湖北|7326871408|老韭菜21|抢盐的、反核水的，看不起病的、都是底层|0
1701634719|北京|7846732513|Luvelia126|哈哈哈哈哈哈哈 荒谬到忍俊不禁|0
1701644618|山东|7301596114|Mr-One-Two-|他肯定支持“特别军事行动”|0
1701681398|吉林|6260226435|有屁想放201705|本故事纯属虚构|0
1701642015|浙江|6161385466|石_头_和尚|我们舟山今年海鲜便宜很多|0
1701640381|福建|3290880587|感悟长时段LONG|这种谈话也敢写出来。这纯粹是出租司机无聊和乘客瞎侃大山，逗人玩。还当真了？|0
1701637792|重庆|2288229172|炒客族|不奇怪，主要是专车司机告诉你的。|0
1701635393|吉林|6070811255|赵青松6070811255|这技术??，别人休想卡脖子|0
1706297696|吉林|7778579748|隐形的鸡翅膀oo|@日本国驻华大使馆|0
1702024535|山东|7884602516|Hermit_2|千万不要低估群众的愚昧。|0
1711208875|广东|6618781879|A阿NIE|不是，为什么他们想放就放啊|0
1711208493|内蒙古|7763015508|高寒冻土|而且，我感觉到中国挺怕打仗|0
1711208442|内蒙古|7763015508|高寒冻土|中国目前确实他们很软弱????|0
1711208382|四川|2372770952|金生水起的福满生活|#研究称日本核污水或于下月抵达我国海域#【研究团队：日本核污水将于下月抵达我国海域 最先到浙江】3月19日消息，据国内媒体报道，日本自2023年8月24日起正式启动福岛核污水排海，去年累计共排放约2.3万吨。#日本扇贝出口陷入艰难境地#  而经过大半年的洋流运动，日本核废水也即将影响到我国海域。|1
1711208355|山东|6010859367|Yoga小宝WZ|非得出现实例病症影响就晚了|1
1711208284|河北|6045716536|心灵避风港大魔王|该来的终究还是会来！迟早的事儿！口头的抗议有用，俄罗斯就不会和乌克兰干仗干3年了|0
1711208179|陕西|6320607854|拥有雨季的柠檬|美国，日本就没安好心|1
1711208107|四川|5282054059|唯恋_miku|日本真该死啊|1
1711208036|浙江|7900333530|冰封千里黑龙江|这是小日本在核报复！应该再弄几个新鲜蛋蛋给他们尝尝鲜！|1
1711207915|甘肃|7113020936|cfslbrn_yq|能把日本灭了吗|1
1711207849|山东|6588624174|697FPuUe|不是采取措施吗，就叫唤硬|0
1711207818|四川|7672639517|火井县令|这…我放的屁估计也到日本了…会有抗议吗？|0
1711207808|广东|2705162103|淋湟洁源|转发微博|0
1711207763|河南|3112059175|酒酿青云|不是说先到美国吗？怎么先到中国了|0
1711207672|山东|5811033099|不不wyn|早就来了|0
1711207496|山西|5340129363|一业曰生|这样都不阻止|0
1711207322|江苏|5623905781|至尊红颜0818|到了又怎样？慢慢品尝慢慢喝吧！国家不硬气，百姓只能忍受|0
1711207126|广东|5657667313|劭-不在朋友圈|天杀的小日字！|1
1711207046|江苏|2198065337|诺思云佑|欢迎核废水先生来到中国。热烈欢迎，热烈欢迎。|0
1701675173|广东|2627712055|美中不足5555|看来不少人都觉得比别人高明，其实……|0
1701643403|湖南|7879607512|1984长长久久|应该是段子吧！真的有这么蠢的人吗？|0
1701635690|新疆|1700210587|冬天里的西北风|长城贴瓷砖，飞机安倒挡，珠穆朗玛峰安电梯，太平洋砌墙？|0
1701634664|云南|7851536156|老海有量|脑袋里的水够养鱼??了|0
1701634661|北京|1765157881|国信立通|可能连河鲜湖鲜海鲜都没整明白|0
1701634505|北京|6380253766|韭戈戈|这比万里长城可难多了|0
1711206717|上海|6964141528|舔的舒服么|以后海鲜不能吃了|0
1711206599|四川|6915802597|放牛的小男孩98|写了很多，最后还是删除了，不想说了。|0
1711206538|江苏|7882592658|爱檀檀的桑萌萌|浙江人民瑟瑟发抖|0
1711206497|安徽|1947200475|东方古金|我想看香港大学的研究成果，??时候他的模型最准|0
1711206490|广东|7519047458|江鸟1101|离变异是不是不久了|0
1711206485|辽宁|7808327698|我要吃六个大饼|啊啊啊啊啊啊啊啊说真的，有没有人去搞个胺挱|0
1711206396|河北|6326344282|A暁喬秂傢|直接采用俄罗斯的方法 把核电站给他炸了吧|1
1711206364|广东|2659855160|陈育璇不是小猪|谁能让日本从地球上消失，就是本世纪的英雄。|1
1711206361|江苏|6002492357|户部尚书O|评论区建议开战的那些醒醒吧，只怕这一打后果谁都担不起|0
1711206315|湖北|7199085907|肖旺成01|哦豁|0
1711206300|山东|5764591812|無风無雨L|这个**新闻还他妈说核废水，是??吗|1
1711206233|辽宁|7194930398|拉风的瞬间2019|这是要促进一波海产品销售囤货呗|0
1711206212|山东|6634715011|lighting麦坤-|一定要管控好海产品进口 保证食品安全|0
1711206195|天津|6354714900|已远15910|说这有啥用，你能拦得住？！|0
1711206081|浙江|2268059425|可心的夏天来啦|可怕|0
1711206060|陕西|6451689356|PLA-139-铁血战士|日本早就应该在地球上被抹掉了。|1
1711206038|陕西|7316185233|Yennnnnmmmmm|日本能不能单开一个星球生活|1
1711205996|广西|1949619095|花冢艳魂|向日本索赔，不赔就制裁日本|1
1711205874|天津|1459043350|jicklv|自作孽不可活！|0
1711205832|广东|7299043922|夜半盼天光|利好国联水产|0
1711205827|辽宁|1226754585|Fengkw_武阿哥|战败国家就不应该让它拥有核设施，联合国干屁用的。|0
1711205802|天津|1606932734|猪兔啾咪猫猫虫|然并卵。。。。|0
1711205793|浙江|6150190524|洋芋大哥哥|是“核污染水”，不是“核废水”，文中用“核废水”这个词太不负责任！|0
1711205768|四川|6423064747|呆桃超有钱DAYTOY|不是早已经排到大陆了吗，之前还有人在X城市海域测出有核辐射|0
1711205717|安徽|6514900736|喧嚣qvq|真的无语了|0
1711205710|广东|7848842483|星空瓶仑|都不用等到“最后”，就已经没有谁可以幸免。|0
1711205664|河南|2446988432|字左呻|愣着干什么 还不赶快请日本核一顿|0
1711205590|浙江|6474893001|一块大腹肌K|除了强烈谴责还有啥。 我社保交了这么多年还能不能拿的到。|0
1711205507|广东|3703637672|FIRST中国曙光|打倒脚盆鸡|0
1711205437|广东|2181305470|玩水消暑|打吧|0
1711205403|广西|7435063832|宁茄程18677622882|收购核电站|0
1711205395|广西|7435063832|宁茄程18677622882|收购核电站|0
1711205380|广西|7435063832|宁茄程18677622882|收购核电站|0
1711205343|上海|3462051694|bayren0913|好邪恶|0
1711205316|福建|5609522301|警女小飞天|雾草|1
1711205307|中国|6558870929|梦里荒芜岁月|好想揍死那些小日子|1
1711205281|江苏|3661858021|这昵称到底能不能用|发现问题，能解决问题吗|0
1711205216|天津|6572024377|zhaohongyan521|啥也别说了 毁灭吧！|1
1711205212|浙江|7727051807|就是不愿意2021|有意义吗？刀架脖子之前都不干他，现在说什么。海水能截留吗？|0
1711205182|湖南|2501985452|劳资的美丽小手|@修身养性ing_|0
1711205001|四川|5403314955|me米是糕|毁灭吧|1
1711204966|吉林|7810547296|且向危楼俯首|庆幸国家早早的禁止了来自日本的水产品。|0
1711204940|上海|2393755430|花无缺的三维空间|消灭日本！！！????????|1
1711204901|浙江|2169221610|悬崖上的鲤鱼|这么多年过去了，还是抵御不了小日本入侵|0
1711204889|陕西|7546786583|煎饼867|都往西部逃吧|0
1711204839|浙江|1739167371|阿麦一万手|阻止不了啥也没用|0
1711204789|湖北|5650858075|ETdroveUFOaway|倒灌回美国|1
1711204781|河南|3385895174|博采众长ymy|完蛋了，什么海鲜也别吃了。|0
1711204756|江苏|5455323053|颖儿171996|人类啊！|0
1711204721|江苏|6905234837|追求云的心|要死了，江浙沪最先嘎了|1
1711204711|山西|3762411512|行走的人行走的人|送东风快递过去，把岛炸沉|0
1711204651|浙江|7542947083|demonlover一二|作为舟山人瑟瑟发抖|0
1711204643|山东|6100551978|鲁吹一号见了愁|把鬼子轰了吧|0
1711204570|吉林|3736144571|爱做白日梦的阿兹猫|所以什么用都不顶|0
1711204565|云南|6880698843|周三上线|让它返流回日本去，不行就一颗炮弹过去东京|0
1711204562|河北|7193236890|斐丽日系风格首席设计师李文光|都是美国指使的，骂小日子没用。。|1
1711204523|浙江|3365681302|美丽的玉-琰|到了又能怎样，排都排了|0
1711204509|海南|2534171583|PiscesSJ|好的 知道了 关我屁事嘿嘿|1
1711204497|河南|6991587360|18LOVE13|我们沿海还能发展吗，还能旅游吗|0
1711204485|浙江|6623417681|林木桥下|？|0
1711204479|重庆|5634678389|五音不全唱|最受苦的是人家日本百姓。人家都没说话。你说啥？|0
1711204452|浙江|5892155755|岚岚823|关键是到了之后呢，我们该怎么办呢|0
1711204414|江苏|5782271462|有意时大蔚|so？一起毁灭呗|0
1711204369|辽宁|6430837889|我是NI的FEN丝|警察S|0
1711204335|辽宁|6430837889|我是NI的FEN丝|警察|0
1711205342|广东|2943064617|康康deer|实在不知道还能怎么办了|0
1711212742|浙江|1947817227|宝贝求暖家|只有希望海水快一点淹没小日本的岛国！|0
1711205481|广东|2943064617|康康deer|不是预言说中国会成为救世主吗，但是现在遇到了危害全人类的事，目前也没办法解决，所以只能等死吗|0
1711205371|广东|2943064617|康康deer|感觉活一天算一天了|0
1711204335|山东|6491291768|一个路过的222|哦，然后呢。|0
1711206891|江苏|3279370285|小溪奔泪|先将浙沪鲁辽海水采样检测，再把核污水到来之后的海水采样检测，最后评判它的真实危害。基于监测基于科研都应该这么做|0
1711206510|江苏|2365344977|怀旧小白|咱别光抗议，也管管国内的食品安全行不行呢青天大老爷们，别自己吃干净的老百姓吃的全是这个污染那个污染，现在这德性，房贷30年都不用还了，活不到30年|0
1711277432|湖南|2367342313|阿信2367342313|好希望我们中国前头灭了这个小日本|1
1711267791|广东|2230975745|火星人2230975745|应该多研究一下他们排海附近的人的健康状况，毕竟他们先被污染，再制定如何防范的措施。|0
1711254815|青海|6356154730|我说lws|关键是海水??蒸发变成雨???雪??下到连淡水也污染了呀！你说咱们整个地球不就因此而生灵涂炭了吗????//@喜欢阳光的人200503:小日本放毒破坏了海洋海域，又没办法解决，那只能全世界都不要吃海产品不就得了？//@好友18位:抗议了那么久 有卵用|0
1711254493|青海|6356154730|我说lws|就是，比我这个六七十的人还软趴趴??????//@Jason_9471:是的，没卵用，我们就只会抗议，软趴趴！//@好友18位:抗议了那么久 有卵用|0
1711239927|山东|7647155018|我是用户9|不吃海鲜也没用啊，污水排进大海里最后也会变成雨下到我们引用的水里面阿，|0
1711233806|江苏|7903557799|凌华东|要相信专家所说的|0
1711232368|安徽|3042189144|站成路边一棵树|第1段称为核污水，为什么到第2段就改称核废水呢？??|0
1711397616|山东|7574097907|暮溪和|福没享到先享辐了 晦气|0
1711307430|山西|6019406189|闫会95915|狗日的日本人，挑战我们中方的底线|1
1711290193|天津|7751349652|熊牛记ChatGPT|日赖|1
