create_time|ip_location|user_id|nickname|content|isWakeSpammer
1705756432|贵州|5224066072|陈不饿-_-|互相捉完跳骚了|0
1712072921|湖北|5616816157|阿郎恋曲-教主|天亮了|1
1711398302|山西|5024371842|把根留住tree|这个世界|0
1712073725|广东|7316877271|毁你装逼梦35450|沙特倒是救救自己的小弟巴勒斯坦啊，巴勒斯坦是逊尼派的一员啊|1
1712050389|广东|1880764863|-郁闷的梦|太君说假的就是假的！奉劝某些二鬼子要学会读空气！|0
1712061856|陕西|7788296100|大漠孤烟直到现在还没有任何问题|一下子就抓住了主要矛盾|0
1712164419|北京|1243115577|谭维维|愿一切平安！??????|0
1712049653|上海|6185587015|常本草靠濮姐|怎么回应|0
1712151883|福建|7586412404|无情的雨无情的雪|平安|0
1712060092|辽宁|6217478441|银河护卫组|这都是家务事，自己就解决了|0
1712070017|重庆|5391026594|无法凝聚的沙|日本的破案率和自杀率是有关系的。破不了的就说自杀了。|0
1712030070|江苏|5868005086|悠兰草|按照你的逻辑，国共抗日合作就不应该成，是不是？二战时候英美就不应该和苏联结盟是不是？|0
1712159063|四川|7701967427|ziven4shane|真的很敬业明明已经吓得不行了|0
1712152021|浙江|5303669606|是我一政没错|一年一个新成语|0
1712131439|福建|7573871555|今天放假了吗6|福州整栋楼都在摇晃，跑下楼了|0
1711394768|广东|3612976215|这个世界不应该就一种声音|老谣棍|0
1712162100|阿联酋|7850706556|empress200010|这不得查查村委会|0
1712073043|安徽|5389113695|最后一粒缬沙坦2022|“纳粹德国横扫欧洲大陆，却没有进入中立国瑞士的领土”，看起来像是表扬？又，类比不当。|1
1712132316|四川|7603651445|戏栗小熊|天呐 愿平安??|0
1712165050|江苏|7806818211|脾氣超好的美燒女|祝愿家人们平安??|0
1712047749|江苏|7156484816|退让不是认输|带嘤这时候只会装死|1
1712011194|湖南|5464368893|俊薇Simon|哈哈哈哈哈|0
1712050523|广东|1431008910|百剑谱|哈哈哈哈哈|0
1671031192|广东|5542220040|Corazon_Ng|除了芯片，把所有产品都停了吧，咱啥没有啊就缺芯片|0
1711984166|辽宁|5930294430|师承水晶苍蝇拍|主观的东西还是挺多的，不过也正常！|0
1712069568|广东|7214557642|钝缓一观|消灭以犹辣脆是每个正常地球人的使命|1
1711969584|北京|6749160035|矢镝|印度黑手|1
1712149521|天津|1153870227|一只幸运的小柠檬|愿平安🙏🙏🙏|0
1712077274|重庆|1010014762|shulton_cq|以色列同时打了哈马斯，打叙利亚，打伊朗。其他阿拉伯兄弟纷纷表示阿拉伯始终秉持和平中立的立场，呼吁双方保持定力，相向而行|0
1712132063|湖南|6590928665|y江叁拾伍y-脆脆鲨版|愿人员平安|0
1712088385|广东|2792068214|萨姆很靠谱|我就说越看越不对劲|0
1712048446|内蒙古|3313242280|zy萝卜能回家|每个国家都一样~|0
1712161973|海南|1562963053|Leo_紸角|这面相|0
1712066395|山东|3321263412|妖妖的卡包|在乌克兰眼中，老美=毛子|1
1711973030|北京|3513923407|建材城花姐|@奔跑的肉卷饼 笑死了|0
1712075070|广东|6729227145|红彤彤晨曦|以色列简直最强的存在，美帝也拿以色列无可奈何，想干嘛干嘛|1
1712061631|山东|5656914753|念与北诗顾与南|饿死的不算|0
1712072622|重庆|3479904705|收拾起旧河山|// “风浪越大，鱼越贵”，一个和平稳定的世界，是很难让那些卑劣的食腐动物长期牟利的，只有搅乱这个世界，把所有强者都拉下水，掀起一场血雨腥风的混战，杀一个血流成河尸横遍野，背后的吸血鬼才能赚得脑满肠肥，才能乘机攫取自己想要的东西。|0
1712078208|上海|1296092120|8个大字的哲学|当年美国也是对我们的，伊朗要利用一切资源搞死以色列|0
1712058397|广东|7848343231|苏打水山|🙏🙏🙏🙏🙏|0
1712078576|山东|6786554650|不变了回525|吹牛逼|1
1712050979|广东|1912026207|phhhhhhhhhh|昨天沟子，今天构子，明天是不是轮到狗子了|0
1712130445|福建|3211872610|五蕴我执|毫无感觉|0
1711923100|江苏|5689177987|清风晓月拂杨柳|都是犹太人，可以理解为啥乌克兰人被不断送上前线和俄罗斯人一起被消耗掉了|1
1712060689|浙江|7857260953|郑礼奇|以色列牛逼|0
1712008832|新疆|7388256533|牵手螃蟹去看海|当时《世界军事》杂志分析过，若不是核平衡，乌克兰早就遍地弹坑，但是乌克兰是美俄互相颜色革命的重灾区！现在看来，一语成谶，何其讽刺！|1
1712134487|山东|6033010296|内容审核师|解放军可以火速进入救援|0
1712061988|湖南|1620228067|西山隐智|f32飞机，和导弹，都是美国提供的，伊朗不搞美国说不过去……|1
1706854105|山东|2174457763|云明山周易|早就不看了|0
1712075866|陕西|6437279952|人总要有所坚信|我们是不是应该先严厉谴责一下哈马斯10月7号的恐怖暴行呀？|0
1712075107|四川|7895963765|乌贼的破鼓|发展才是硬道理，高科技才是硬道理，我们目前还不是和美帝硬碰硬扳手腕的时候。|0
1712070936|上海|1890720024|沪上尾生|想法是好滴|0
1712048622|广东|1763632810|你打我的我打你的|整得一手好活|0
1711836072|江苏|7262884798|老葫A1|台蛙和乌克兰一个德性|0
1706967974|山东|3779283885|Paraffins|早不看了|0
1712075558|北京|7472423668|如意清弘|谴责以色列轰炸伊朗驻叙利亚大使馆行径。|0
1712148450|辽宁|5664343976|丫宝宝吃吧|堪比周扒皮|0
1712148254|广东|5758374680|陈政良1144977605|试问一下？进入之前（交易之前）是否也是这样的“交易”的？|0
1705234105|河北|2280571243|烛光中的游鱼|我看不到和平统一的希望|1
1712078904|黑龙江|6710747868|小风风呀air|我们的军费还是太少|0
1712150686|河北|2603011062|给我们的一场梦你做得过瘾吗|想知道该房东在房屋出租期间收来的房租有交税吗|0
1711971962|广东|5917161618|kazhiho|凳|0
1712072644|四川|6178079531|喜之郎老超人|感觉以色列上空会掉下几个小胖|0
1712073486|山东|7486822646|腻妮子的昵称|打他普的！|0
1712056964|广东|7739636260|若即若离51369|造谣一张嘴|0
1712059260|北京|6138030314|剑哥峥嵘而崔嵬|以色列空袭造成的是军事人员死亡，巴勒斯坦和伊朗空袭是无差别对待，造成大量平民死亡和流离失所|0
1711972356|四川|1748436932|萧子房|毛子只要路走对，还是很容易起来的|0
1712059628|美国|6395846214|CollaTerra|二鬼子能不能给我磕一个，毕竟咱俩之间差了两辈儿了|0
1712076318|广东|1922500783|20MIRA|以色列是疯了吗？|0
1712042667|福建|5851812277|云吞馄饨面|好没有品啊，竟然搞偷袭|1
1711970966|北京|1653406914|zhdy007|民族性格+时代基于，赢！|0
1712073161|江苏|7429697137|康康自求多福3|以色列的武器库里没有嘴炮这种武器。|0
1712145740|安徽|6370265103|隔壁老张2678|欧盟嘛，最近比较缺钱|0
1711976950|宁夏|7813797992|那一道绚丽的风景线|看看这些外交|0
1712061415|云南|1629536425|初夏渐晚|谴责没用，最好方式以眼还眼|1
1705758420|北京|7439054022|杠精机器人|他们：1，借机搞了一次武器测试。2，互相清除了内部祸患，同时也是打狗。3，向某些敌对势力秀一下新练出来的肌肉。|0
1712041328|四川|1765080153|L_逐箭|干得漂亮|0
1711535485|北京|2633120421|向着青草出发|花钱买几个卧底，直升飞机过去斩首！|1
1712053772|山东|6207882664|杠就是你赢了|搞点911比这实在 让美国人疼才是真的|1
1712047032|山东|7903207083|於陵王1|厉害|1
1712133636|广东|3512735752|新月lan|为啥我没感觉？|0
1712070039|天津|1183615924|米兰眼神|伊朗还能忍多久|0
1712157756|安徽|1869078837|17家的小媳妇D|愿平安|0
1712057735|江苏|1677800367|卡普里岛一只虫|过气网红|0
1711640706|四川|6905397371|苏联人民友谊大学|解压视频|0
1711898189|福建|1433713465|溪水缠禅|欧洲好日子过久了，欠收拾。|0
1711630906|海南|2937682265|2016_weaponX|@sosex胖言|0
1711971772|陕西|6050582943|榕泰166|对于中国科技人员谦虚低调实干的风格非常赞赏，对于自己的爱吹牛的民族性格感到无奈！哈哈哈|0
1712131819|浙江|5649851355|咋呀喂|在杭州 刚刚被晃醒了 灯都在晃|0
1711995078|上海|1587634497|爱速度123|她得到的那些财产不归还给人家吗？|0
1711895227|上海|7764172067|其实我胸大屁股大感觉自己萌萌哒|是都会霸凌啊，但男性可是贡献了高达18%的校园霸凌，这可不得重重批判|0
1712075085|广东|6381551137|我爱阳光海岸|愿全世界和平无战争！🙏🙏|0
1712080534|重庆|1371611753|清风周易|实际上领土是在枪炮射击范围之内的，|0
1712047319|湖北|2086426901|弹珠899|强烈谴责|0
1712072956|山东|1653445424|安小柒chris|国力不足 就只能这么硬生生地被人按着头打啊 想起了我们的南联盟大使馆 我们必须要更强大才行|0
1712078016|广东|5298466069|城里的列兵|老胡居然爆粗了|0
1711988682|福建|5648583228|_-BlueHour|@菜包芝士球 @认真上网的某胡|0
1712149449|安徽|2383699337|醉城生如夏花|这就是黑恶势力|1
1712149855|浙江|5857645101|书用方恨少|村委会包庇只字不提啊|1
1712078427|陕西|7507899232|Receiver525|当时就应该把犹太人灭种|1
1712017113|浙江|3276259411|交响曲第五|塔吉克斯坦在2011年的时候，主动归还了中国领土1158平方公里领土，而他们总的国土面积才14万平方公里。|0
1712080981|湖南|7831703069|HansAlfonsoV|怼得漂亮|0
1712152594|广东|7637336510|昵称_不可用叻|愿平安🙏🙏|0
1711492177|上海|5651158765|银河岁月静好|震惊！一定要协助巴方查明真相，消灭凶手。|0
1711998077|广东|6275909219|一言一行显品德|日本把中国给蒙蔽了？？？没这么容易吧！|0
1712154392|天津|2756810301|Lucas-果果|愿平安！|0
1712030740|安徽|7461183395|绵绵su小雨|强烈要求关闭日本鬼子学校|0
1712071972|北京|6518591569|是全世界最可爱的福猪猪呀|愿世界和平|0
1712156064|陕西|1146033952|山那边有好风光|江西给力，杀伐果断！|0
1712055787|北京|3014464475|爱吃雪糕的加菲猫David|没人敢管|0
1712166218|安徽|5767130880|如舞飞花|愿平安??|0
1711488009|四川|2016587561|微桓博伟|这个忙是真不好帮 还得他们管理的真正持续清扫行动|0
1709111759|陕西|6496430467|兮想丷|世界上只有一个中国|0
1712140619|江西|2118114507|尘尘的森林居|好震憾，这是自然的魅力|0
1712076329|江苏|7794305369|柠檬爆米花0731|支持|0
1712049691|中国台湾|7890794807|寧寧棉花糖_|院和平|0
1712163793|湖南|3259038440|军旅医路人|天呐，祈福平安。|0
1712051309|山东|7909464427|小妈咪2号|愿世界和平|0
1712076446|湖北|1679479681|海贼王Luffy|应该是空运过去的炸弹没做好对接  |0
1712131773|浙江|3626251411|小狗卷卷幼稚园|温州都能有震感…好强烈。吓晕|0
1712165509|重庆|5360480419|幸亏耳听第一空|愿平安|0
1712163324|吉林|7873330870|YU雪的归宿|??????|0
1711971254|上海|1789136297|小咪小妤|侧卫史话俄方回忆录，原文是《日落共青城》，作者肖云（知名军迷），笔名贝德勒·普耶洛夫斯基。假的.....|0
1712073198|浙江|6815029208|会落泪的东海鲨鱼|以色列已经丧心病狂了|0
1712131962|湖南|1935715961|老少年心里只有我|长沙也有！高层被摇醒了|0
1711390031|陕西|7741719678|子午路肉夹馍|笑死，就是在中国都有不支持巴勒斯坦的，谈什么一个外国软件上全是支持巴勒斯坦的。|0
1705855131|湖北|1526304107|灵山般若|这个双簧演得好！哈哈哈哈|1
1712075085|海南|5839868959|闲客听泉|伊朗人应揭竿而起，带领中东群狼群殴以色列！|1
1711979311|湖北|3277253382|飞来峰_Lee|千万不要搞成第二个“越南”就好，，，|1
1712132293|广东|2045248143|吴泽权酒话|手机差点震掉了|0
1712048423|河北|7730919974|喔嘀怪怪|我觉得伊朗应该忍不了了吧。。。|1
1712160553|福建|5660186925|易先生的Young宝贝|平安|0
1711815996|江苏|6386313790|洋春白雪滴粑粑|美国能指望的上，凯申兄就不用跑了|1
1712080690|北京|1009943742|Z写真|其实这部的家眷细软，少往欧美跑，比天天谴责有说服力|1
1711534226|山东|7774469898|掐住淡淡色的头左右摇摆|可以考虑向巴基斯坦派遣武警专门负责中国工程人员，要不然给我多少钱我也不敢去！|1
1711986650|四川|3294420260|摩卡味鸡翅|无人机部队是时候飞出去练练了|1
1711883323|广东|1507745970|菲同凡想|很多事儿可以谈，比如支持马上统一台湾，比如支持南海填岛和十段线，开放欧洲市场，这些都不谈中国支持你个屁啊。|0
1712057209|安徽|7794121102|浪浪山巡山小猪妖|这图风格也是模仿苏联的，乌克兰以前也是苏联的，转一圈回来也不算模仿|0
1712072886|内蒙古|2560781937|奉天承运猫|如果以色列被灭国，侥幸残余的犹太民族两千年当中，再重新演绎一遍圣经故事，这就是人类幽灵的历史轮回//@用户7215452826:从现在到以后以色列都会付出惨痛的代价，被围殴被孤立是它们的宿命。|0
1712050032|辽宁|7883397086|好运小狗enjoy|愿世界和平|0
1705761905|山西|7362580363|说的谁没帅过似的|6到起飞??|0
1711387726|广东|7611102852|冰千璃yu|首先是战争，其次就是情报拉跨，安保也拉跨，最后就是玩美情笑不信美的信息。|0
1712153395|江西|7649073344|在K的宇宙里迎着风前行|大家都要平平安安的|0
1712154236|河北|2344711065|cheling118|哈哈哈哈哈|0
1712155430|广东|7342493161|柚子亦l|那老6在贴什么？有磨损的划痕？？|0
1711936048|广西|1102526980|watney2015|那么退役的船去那里了??|0
1712131923|广东|6161756975|我若挽歌丶lh|震醒了，但是太困了懒得跑|0
1712153058|湖南|3327465042|清风徐徐来lai|违建能拆除吗？|0
1712060601|中国|1869398464|小狼乖乖乖|北约下场，跟小泽没啥关系了吧，|0
1712071375|浙江|7851695521|俊凯版星光游乐园|世界和平|0
1712047624|北京|5301278483|5月的奈落|伊朗别怂啊！|1
1711979601|上海|1213925131|逍遥游1荡|花点钱把贝加尔湖和库页岛买回来。|0
1711817320|江西|3511109165|掉刀湿人|那你死扛的目的呢？|0
1711524381|广东|7791108761|榨菜就着茶叶蛋吃|胸罩和内裤的用法居然这么多|0
1712149431|上海|1786956791|rain_ohno|房东装备齐全，操作熟练|0
1712048874|天津|2070034497|手机用户2070034497|好的|0
1712151949|广东|1845793094|大强的小熊猫|严查！|0
1709154261|江西|1890641974|想把月亮藏起来-|中国一点儿都不能少|0
1712060177|四川|2045749440|Amy5d|真相就是美国太强，没人打得过|1
1712132383|浙江|5269242619|-是小花花呀-|这次感觉震感很强 温州感觉人都晃晕了 望平安|0
1712074879|湖北|7710203769|迪克布丁_|世界和平|0
1712165137|河北|7490073717|小羽羽羽羽2020|愿平安??????|0
1712131801|江苏|1927697982|山丹丹花开happy|常州有震感，吃着早餐晃晕了，看着灯都在晃，赶紧下楼|0
1712071461|辽宁|6888493645|青玉案Qingyucase|还记得1999年的中国驻南斯拉夫大使馆吗？|0
1712158058|四川|6675649140|ZW要开心呀|愿平安????|0
1712069324|中国台湾|3169119792|最愛媽咪的小鳥遊六花|有生之年除了惡沒厲卡解體，還希望能看到以色劣辣脆滅國。|1
1712050084|广东|2429779225|IKUN鲲学家|比鬼子还要恶劣|1
1712149987|河南|2756946051|风中仙女阳|注意安全，愿平安！|0
1712069744|上海|1415531242|洗洗洗洗洗洗洗|果断的谴责|1
1712154669|广东|2717708145|啊啊啊-我是谁|街道办 也处理一下吧 |1
1712063301|广东|1927382265|Director-LAP|@国台办发布 可以借鉴|0
1712051407|陕西|6138443979|C0DE_PLAY|就，有没有可能压根不是出云号。。|0
1711613466|河南|6395152391|唱红打诬第九季|副教授？全国乌央乌央的，还用得着引进这样的人才？|1
1711958209|江苏|2651099612|于连18|要啥有啥的美丽国家活生生被戏子弄成这样子，痛心！|0
1705756030|浙江|7389659537|贤淑聪颖2020|巴伊最神气！|0
1712154447|北京|1586818187|秀圈钟生为良|追完责  违建房怎么处理  继续让他明年的提灯定损么|0
1712073276|河南|1463133761|观海云远2005|战略|0
1706980268|安徽|1601343125|幻影旋转大师|没办法 都是那堆破事|0
1712132212|福建|1843687540|余_小鱼|福建三明震感强烈，还是二楼呢！感觉房子发出了火车经过时的声音|0
1711879806|广东|7912916426|恒钛环保张振强|俄罗斯真的垃圾|0
1712075524|上海|5915584420|Leo2011311|叙利亚其实可以改名叫阿萨德王国|1
1712067938|上海|1670523524|耐力投资| 想象力可以|0
1711577003|加拿大|7675427240|迥拔孤秀|“自然”和“意外”和谐统一|0
1712055141|四川|7907933856|遮春_|愿世界和平|0
1712149379|浙江|2719485863|打蛋蛋侠|地震来了，梳妆台倒了，龙妈在吼，“你手又乱摸了？！”|1
1712015901|广东|7299499110|飞红巾|以畜不配存在地球|1
1712072998|广东|1637056992|Pycasgnid|看来很多恨国党都梦想回大清|0
1712154718|辽宁|2477442817|l宛宸|愿平安??|0
1712041781|山东|1342603497|杨柳戏岸|就看伊朗的动作了|0
1711962634|新疆|7851990314|闹斯考瑞亚|小粉红懂什么，日本牛郎神侍女见了军舰也会撅起高傲的屁股|0
1712149319|新疆|5829675455|那伤美美的谁懂|逝者安息|0
1712070535|四川|7620722690|月夜孤鸿影|既想当，又想立～|1
1711532869|山东|5585764932|逆风飞扬dg|死了白死了|0
1712153449|海南|7279546353|Aafeng涅槃重生|愿所有人平安🙏|0
1712040838|奥地利|2197831401|魏小藤Alex|@我是星期六z @LCFWings @阿米卡星原住民 @之盐Trinity 可笑死我了|0
1712166028|意大利|7746598972|ID_恋沫彤|平平安安啊|0
1712152537|新疆|6421131503|iMmLinaBell_|愿平安??|0
1712079369|广东|7734224942|故剑情深2022|这时候美国的情报就不灵了|1
1712055977|广西|1998973551|Dm3336|放心吧  白左不会在意的，还会帮洗|1
1712073276|河南|1463133761|观海云远2005|战略|0
1712013430|西班牙|3209815983|在微博发疯呀|@在微博裸奔呀|0
1705768226|广东|6374180325|Liam_Hapsburg|????：借刀杀人，????：杀 ????：借刀杀人，????：杀 反贼死亡|1
1712067678|浙江|7870429437|吾勾利安特|在人家地盘上以为自己家呢|0
1712058757|湖南|5882963818|冰糖柚子水|不是为什么不直接空袭伊朗本土，要袭击伊朗驻叙利亚使馆啊|0
1712132204|浙江|5522823554|今天退休了吗-|在杭州被晃醒了|0
1712159813|天津|6424266470|正官古法堂|你好，请问一下江西省，提灯市，定损县，协商镇，四折村怎么走？|0
1712049351|北京|1447115874|狙击手0208|凭本事赚钱。丢人吗？|1
1712074125|陕西|5144236684|一颗草莓825|好家伙，看到了彪马的内裤|0
1712069454|广西|5477708057|Dou逗哥1688|最好16級|0
1712056967|重庆|5516518663|奥特警备队预备队员|以色列真的不做人啊|1
1712133726|广东|7387463463|小茄睡不醒qi|汕头震感明显第一次感受到|0
1712048447|贵州|1775959955|西路玄鬓|以色列为所欲为，毫无人性。|1
1712077642|广东|2100125591|华669736|以色列在中东想打谁就打谁！|0
1712048634|浙江|2539258480|深层次思考|干得漂亮|1
1712069492|上海|6248805640|春天在尽头|中国、俄罗斯大使都敢杀，美国总统都敢杀，还有什么是以色列不敢做的？|1
1705756759|吉林|6058184585|星乐乐12|这|0
1712067177|山东|1611158811|欢乐的沐风|没一个靠谱|1
1712013290|广东|1971916031|海憧|接受别人的批评|0
1712156353|新疆|1851144817|春逝而立|说明对面心里面还是挺明白的嘛|0
1712150754|北京|5427391889|京菁-312-048-01|这一查，果然有问题！！|0
1712075765|河南|7627999436|8341使命|图片评论|0
1711373816|河北|1650061825|宇宙网|转发微博|0
1712075415|黑龙江|7823953619|支大锅叒烹小仙|为何老胡如此悲伤？|0
1712076476|海南|2682764925|冠军1964|老胡你的股怎样了?|1
1712148248|天津|2756810301|Lucas-果果|注意安全，愿平安！|0
1712099726|广东|7900109345|静深室主|前几天刚谴责我们用水炮给菲佣洗澡。基督文明的特点：伪善、双标和种族主义！|1
1712072916|重庆|7428714141|Treasurexboyz|世界和平|0
1712069979|北京|7350161742|风满楼山雨|那这么说起来，就是美国倒下了，它们仍然还是寄生在各个实体之中。如附骨之疽很难根除了啊。|0
1712071355|北京|3784419160|Madrid_PLA|干得漂亮|1
1705755684|安徽|6901386016|懒的一生z|嗯，大哥说了啊|1
1712076532|重庆|2094390144|老剑lcy|密钥原来就这等认知？|1
1712132485|福建|2020611315|佳佳_1203|平平安安??|0
1711981413|云南|5695045988|sjxxwp123|战争只会给全世界人民带来灾难|0
1712071979|上海|1567994944|科克兰木的白杨|乌有之乡|0
1712165082|云南|6086371089|无法逃离的背叛fan|愿平安，也希望不要再增加伤亡人数了??????|0
1711959484|湖南|1598650255|molangzn|轮不到你来胡说八道，你是毛子应该是一样的决策，翻翻历史，中国也有一场一样的战役|0
1711698522|新疆|7879659650|基米花CF|你把个别犯罪案件拿来放大，那中国类似案件多了。|1
1712056732|湖北|7811856729|飞翔的钢铁鸟|3号床，电流加大。现在对犹太人最好的办法就是中东所有国家都不要下场，只用给钱给武器挖地道就行了。弹丸之地，被地中海环绕，900万人口，拖就是最好的办法。加大对胡赛的援助，继续发射小摩托就行了。以色列的政治氛围逼着它要发动一场大的，来解决国内的困境。黎巴嫩，伊朗只需要守就完了|1
1711883707|重庆|5742458594|路见不平湫湫湫|信了西方的邪的代价|0
1711894174|安徽|1784617990|原来名字可以这么起|GHG翻译一下就是everyone help me|0
1712049653|上海|7834294277|咖啡市流放者|战！|1
1711933418|湖北|1400287950|华衮之赠|不 还是八八|0
1712077060|山东|6700430819|yyz74481|整天只会谴责 啥不会了...|1
1712015477|浙江|7377427660|子饺十三年|查|0
1712077612|安徽|6159657580|烟的向往666|如今的我们怎么就全世界最树大招风了呢@胡锡进|0
1712067581|新疆|7337374107|计算机阿胶阿胶|永久中立国是什么东西？现在谁还认|1
1712074685|辽宁|2912808767|保护你拥抱你黄亦玫|以才是世界毒瘤|1
1711987733|安徽|5252425265|恐龙小姐也要光芒万丈|都给三哥记上|1
1712077894|广东|2674225191|菩提2018|干，你也是波斯人，干死吖犹太仔|1
1712063004|福建|5909547169|MING·KING|直接导弹发射报复啊|1
1712079557|广西|6070477798|爱学习的nobody168|说的都是反话吧|0
1711998661|乌克兰|1149063824|百子湾蛐蛐|@以色列驻华使馆 一个禽兽国家|1
1712047302|湖北|6347412022|兜兜侠和翡翠柠檬菠萝冻|想收回失土有两种办法:谈判，从苏联开始已经通过谈判要回来200多平方公里，当然这是微不足道的。第二就是协助北约，干翻俄罗斯，俄罗斯会分裂或者更换成一个亲美政权，甚至加入北约，你觉得我们能从北约手里拿回失地？如此最终解决只有一个，老实接受美国分配给我们世界工厂，提供廉价劳动力的任务。|0
1711903548|上海|3944912987|宝贝妮妮2|欧盟的双标理它没空|0
1712046610|江西|1497714867|汪海林|有一个剧，我力排众议给里面日本女特务取名佐藤兰……|0
1712070436|北京|5421980840|zlf2023|想当初小胡子为什么要举屠刀，现在看来也未必错……|0
1711978906|福建|7898950393|花子向阳开_|现在的网友们真的是越来越聪明了啊|0
1711984304|广东|7639200158|圆香芹爱吃香芹|支持严惩！！??|0
1712154990|韩国|3420084162|悲惨世界回忆录|这种事情发生就会影响当地声誉|0
1711558273|广东|6727816819|丁卯近|无可能|0
1712051182|辽宁|7346710600|一沐江南|周围一圈，干不过中间一个|1
1712153837|湖北|6694349052|摆烂的归途|提灯定损|0
1712058138|福建|1693513120|狂暴的高压锅|只能高呼以色列天兵威武了|1
1712071473|湖南|5381610013|envnature|万一谁受不了把它核了，我也不会觉得意外|1
1712070776|江苏|6396793364|用户6396793364|有点小了，大点啊|0
1705757309|北京|1427882435|改名麻烦随便吧|最佳表演奖不能给你们了，结尾太显稚嫩|0
1712075451|浙江|1316910081|南无西方极乐阿弥陀佛|南无阿弥陀佛|0
1711987629|辽宁|1730036403|王欢辰-文若|@榴莲果酱面包|0
1712067279|福建|1809702380|Caige-|房地产不可能复苏，只能平稳过渡|0
1712063552|上海|3118864827|我本将心向明月z|传话没用，你应该传导弹了|1
1711971059|广东|2304629112|种花家的兔子Roger|拍哥，我觉得这个老毛子说的挺对的|0
1712076079|浙江|7202926667|背影-_-|还好我是中国人|0
1712070031|青海|5251851097|以哈哈为名|阿巴阿巴阿巴|0
1712072115|山东|7361743802|建国小碧池|顶老胡，为正义发声|0
1712166108|中国香港|7867646529|DW鑽石_5|愿一切平安！|0
1712072268|上海|1932213881|晶品者|以色列在死给老美看|1
1711895353|陕西|5290924906|笨笨鸟不飞啦|狗拿耗子，多管闲事。|1
1711983897|陕西|5584338585|拓有|@啊尼卜|0
1712144716|广东|7797707104|psline|愿平安|0
1712068829|江西|1971967450|江西金紫微|谁告诉你是大使馆|0
1712056288|广西|2349008404|JAY2U-安小朝|看看有多果断|1
1712070443|山东|5545236080|清风霁月-微尘|可萨犹作恶多端，必须覆灭。|1
1712011600|江西|6258352192|看到以色列就恶心|变电站炸了，几个月就能修好，发电站炸了，没几年修不好|0
1711383348|广东|1852943311|Michael-迷途小源|卧槽|0
1712073045|广东|7742557756|阳光里晒干香芋味回忆|S3赛季加速的事件总是出人意料|0
1712066784|甘肃|1572738775|一晓De|@以色列驻华使馆 我替你们洗：他们都是哈马斯|0
1712072424|广东|7808397742|快乐的小火车晚点|干得漂亮|1
1711909991|重庆|7792801074|巴-布衣|国家都被少数精英分子操纵了|0
1712132863|福建|5494410216|哈哈哈嘿嘿嘿咻|整个朋友圈都是“wc地震了”“在床上被摇醒”“对面男生都从宿舍跑出来了”|0
1712048646|广东|1882335900|E_R11|我们现在的文宣外宣但凡有这三成水准，西方的舆论抹黑也没这么猖狂|0
1705765876|广东|2198874050|夜空有星星|以后自己轰自己的，别跨境了。|1
1712031253|湖南|1826130660|顺水风帆2015|犹太人最后归于肥皂！|1
1712047599|广西|5098860988|这是最后的话|这都能忍？现在以色列到处树敌啊？|1
1712164658|四川|5725163850|用户丁可|愿平安|0
1711994734|上海|7832998030|穹顶之颠|主要媒体背后都是两面派|0
1712166389|广东|5617544604|我是open酱|平安??|0
1712042722|山西|2415783497|冒蓝火嘚加特林|S3要开始了|1
1712149151|上海|1892605371|巴顿菌|大佬还有台湾表妹？|0
1711495341|山东|6577223914|海hwio|应该找到解决的办法！保护同胞安全|0
1712078611|北京|5661615474|-二三行-|#巴基斯坦恐袭致5名中方人员遇难#|0
1712132139|江苏|6819076633|拉布拉多啦辣|无锡有震感|0
1712074870|浙江|7779827346|诗_呓语|世界和平|0
1712074777|安徽|7872819407|李涛_198504|目测一个都不行|1
1712062859|广东|7781704040|闲来无事a55555|苏曼莱尼哦哦事，伊朗屁都不敢放。这货外强中干。|1
1712073699|四川|1063075651|我以为换了马甲就没人知道了|不得不说都是预谋好的，最近一段时间我们在巴基斯坦的人员被恐袭、俄罗斯被恐袭、这伊朗又被恐袭|0
1712132499|湖北|7709404674|Kaaerin|愿所有中国同胞都平平安安|0
1712047257|浙江|7787288355|观天视地没焦距|伊朗不明出兵也不行了。|1
1712149569|河南|1168291683|走万里路_读万卷书|早知今日，何必当初|0
1711988058|安徽|7234713538|笙箫-别闹|不是一次两次。巴方安全问题能不能做好点？！|1
1712102090|广东|3030713791|叁拾柒號|皆为利往|0
1711903841|广东|2474598120|仁心义侠阿嘉哥|真正亲近的人都被逼得疏远了，才能产生新造的人|0
1712055534|陕西|7801937272|lxr济_南|哈哈哈哈哈哈哈哈哈哈哈航a|0
1712051159|广东|5475078358|Man_迪先生|这不跟他开战  要么就轰炸回去|1
1712072840|浙江|1433899542|司南1186|很期待伊朗后续的反击 不过伊朗战略锭力很强 说不定继续龟了|1
1712060788|上海|7740007804|V楼渔夫|特朗普是内塔尼亚胡的支持者，必须负责|0
1712076119|浙江|7819389964|超级吧啦变身|支持|0
1712049533|云南|6325967340|闻问2010|打击侵略者|0
1712155758|陕西|5504672839|放蕩不羈的豬|如果真有创造这种级别震动的力量的话，那真不用打了|0
1711482984|辽宁|1029824953|明道子曰|外部势力就是西方势力的政客！|1
1711988723|江苏|1892551691|脱贫脱脂妄想症晚期|@Angela杨梅 哈哈哈哈哈哈哈|0
1712069543|福建|1864786801|光小逸|太惨烈了，简直是恶魔，人神共愤，杀戮就是他们的信仰？|1
1712152155|甘肃|5712796228|桥儿ikun|愿平安??|0
